ts_iso,wind_kts,wind_dir_deg,gust_kts,hs_m,tp_s,wave_dir_deg,ts
2025-07-02T23:24:04.171505,15.73,139.0,28.51,1.73,7.4,143.9,2025-07-02 23:24:04.171505
2025-07-03T00:24:04.171505,9.98,36.0,9.76,0.56,5.9,19.7,2025-07-03 00:24:04.171505
2025-07-03T01:24:04.171505,13.76,356.1,18.12,0.67,5.3,16.0,2025-07-03 01:24:04.171505
2025-07-03T02:24:04.171505,12.2,345.2,16.99,0.99,4.5,15.5,2025-07-03 02:24:04.171505
2025-07-03T03:24:04.171505,12.9,305.9,14.62,0.98,6.2,304.6,2025-07-03 03:24:04.171505
2025-07-03T04:24:04.171505,19.34,304.1,25.69,2.11,8.5,28.1,2025-07-03 04:24:04.171505
2025-07-03T05:24:04.171505,18.79,49.4,24.28,1.49,4.9,30.0,2025-07-03 05:24:04.171505
2025-07-03T06:24:04.171505,16.99,319.6,20.03,0.66,6.8,261.8,2025-07-03 06:24:04.171505
2025-07-03T07:24:04.171505,7.72,319.0,9.28,0.56,6.8,350.9,2025-07-03 07:24:04.171505
2025-07-03T08:24:04.171505,18.76,294.5,26.98,1.3,6.4,322.1,2025-07-03 08:24:04.171505
2025-07-03T09:24:04.171505,16.88,200.4,25.69,0.0,5.4,235.0,2025-07-03 09:24:04.171505
2025-07-03T10:24:04.171505,22.86,177.9,23.51,1.71,3.7,170.9,2025-07-03 10:24:04.171505
2025-07-03T11:24:04.171505,13.41,308.3,13.73,1.32,7.4,295.3,2025-07-03 11:24:04.171505
2025-07-03T12:24:04.171505,14.8,302.6,19.71,1.84,3.0,302.8,2025-07-03 12:24:04.171505
2025-07-03T13:24:04.171505,9.57,46.6,13.8,0.94,4.7,65.4,2025-07-03 13:24:04.171505
2025-07-03T14:24:04.171505,13.82,208.1,17.46,0.92,6.0,221.9,2025-07-03 14:24:04.171505
2025-07-03T15:24:04.171505,12.74,351.7,21.53,1.3,8.3,340.6,2025-07-03 15:24:04.171505
2025-07-03T16:24:04.171505,8.79,130.4,11.67,1.63,9.0,116.6,2025-07-03 16:24:04.171505
2025-07-03T17:24:04.171505,14.62,189.3,21.38,0.12,3.0,130.8,2025-07-03 17:24:04.171505
2025-07-03T18:24:04.171505,12.77,327.6,18.25,1.21,5.7,352.9,2025-07-03 18:24:04.171505
2025-07-03T19:24:04.171505,16.43,87.6,19.48,1.02,6.8,111.2,2025-07-03 19:24:04.171505
2025-07-03T20:24:04.171505,21.07,231.4,24.24,0.74,5.5,201.2,2025-07-03 20:24:04.171505
2025-07-03T21:24:04.171505,21.33,209.9,28.98,0.85,7.3,231.5,2025-07-03 21:24:04.171505
2025-07-03T22:24:04.171505,8.28,197.3,12.84,0.97,7.2,122.3,2025-07-03 22:24:04.171505
2025-07-03T23:24:04.171505,9.59,21.9,14.41,1.03,9.4,24.4,2025-07-03 23:24:04.171505
2025-07-04T00:24:04.171505,14.84,304.7,23.15,0.7,5.7,347.2,2025-07-04 00:24:04.171505
2025-07-04T01:24:04.171505,16.96,278.2,19.84,0.94,7.0,262.1,2025-07-04 01:24:04.171505
2025-07-04T02:24:04.171505,11.73,177.5,17.75,0.82,5.1,179.8,2025-07-04 02:24:04.171505
2025-07-04T03:24:04.171505,14.09,152.8,18.13,1.1,7.5,169.4,2025-07-04 03:24:04.171505
2025-07-04T04:24:04.171505,13.8,180.6,17.1,0.48,4.8,157.1,2025-07-04 04:24:04.171505
2025-07-04T05:24:04.171505,15.48,237.0,17.58,0.17,7.6,211.9,2025-07-04 05:24:04.171505
2025-07-04T06:24:04.171505,9.53,5.4,15.8,1.69,5.2,37.5,2025-07-04 06:24:04.171505
2025-07-04T07:24:04.171505,5.95,92.7,16.85,2.22,3.0,71.1,2025-07-04 07:24:04.171505
2025-07-04T08:24:04.171505,13.68,354.0,17.42,1.41,5.8,348.9,2025-07-04 08:24:04.171505
2025-07-04T09:24:04.171505,17.57,216.4,19.02,0.18,10.0,212.3,2025-07-04 09:24:04.171505
2025-07-04T10:24:04.171505,13.01,133.5,19.66,1.89,7.2,92.0,2025-07-04 10:24:04.171505
2025-07-04T11:24:04.171505,13.01,118.1,17.2,0.14,7.6,162.9,2025-07-04 11:24:04.171505
2025-07-04T12:24:04.171505,24.1,116.9,28.36,1.22,3.5,102.0,2025-07-04 12:24:04.171505
2025-07-04T13:24:04.171505,9.56,202.9,13.7,0.77,5.3,179.3,2025-07-04 13:24:04.171505
2025-07-04T14:24:04.171505,23.68,180.0,24.7,1.81,4.0,165.3,2025-07-04 14:24:04.171505
2025-07-04T15:24:04.171505,13.28,234.8,20.69,1.75,8.4,240.3,2025-07-04 15:24:04.171505
2025-07-04T16:24:04.171505,11.09,95.2,13.11,0.43,5.1,37.8,2025-07-04 16:24:04.171505
2025-07-04T17:24:04.171505,14.77,75.6,24.32,1.56,4.8,89.4,2025-07-04 17:24:04.171505
2025-07-04T18:24:04.171505,3.41,341.1,11.74,0.89,9.7,8.6,2025-07-04 18:24:04.171505
2025-07-04T19:24:04.171505,14.5,294.2,18.5,0.32,7.2,347.7,2025-07-04 19:24:04.171505
2025-07-04T20:24:04.171505,20.04,217.0,23.26,0.5,3.3,193.7,2025-07-04 20:24:04.171505
2025-07-04T21:24:04.171505,22.4,214.0,28.98,1.16,5.4,213.6,2025-07-04 21:24:04.171505
2025-07-04T22:24:04.171505,13.15,60.9,20.24,0.93,4.4,58.9,2025-07-04 22:24:04.171505
2025-07-04T23:24:04.171505,17.44,260.3,21.08,0.4,9.5,286.8,2025-07-04 23:24:04.171505
2025-07-05T00:24:04.171505,13.06,202.8,17.16,1.69,5.3,259.0,2025-07-05 00:24:04.171505
2025-07-05T01:24:04.171505,14.76,214.8,25.07,0.3,7.0,215.7,2025-07-05 01:24:04.171505
2025-07-05T02:24:04.171505,13.68,320.5,15.18,1.54,4.5,283.5,2025-07-05 02:24:04.171505
2025-07-05T03:24:04.171505,22.78,171.8,31.25,0.98,3.7,160.8,2025-07-05 03:24:04.171505
2025-07-05T04:24:04.171505,9.47,63.3,9.19,0.68,3.1,85.6,2025-07-05 04:24:04.171505
2025-07-05T05:24:04.171505,13.12,215.1,19.19,0.64,6.1,204.7,2025-07-05 05:24:04.171505
2025-07-05T06:24:04.171505,16.92,202.0,17.23,1.76,5.0,198.3,2025-07-05 06:24:04.171505
2025-07-05T07:24:04.171505,18.06,348.8,25.07,0.77,8.2,12.1,2025-07-05 07:24:04.171505
2025-07-05T08:24:04.171505,13.05,215.2,19.1,0.77,6.1,222.6,2025-07-05 08:24:04.171505
2025-07-05T09:24:04.171505,15.22,326.5,18.6,0.97,6.3,322.6,2025-07-05 09:24:04.171505
2025-07-05T10:24:04.171505,9.97,311.0,22.01,1.53,6.5,251.6,2025-07-05 10:24:04.171505
2025-07-05T11:24:04.171505,2.21,320.5,6.01,0.31,5.5,348.1,2025-07-05 11:24:04.171505
2025-07-05T12:24:04.171505,9.31,26.5,15.51,1.01,6.7,68.0,2025-07-05 12:24:04.171505
2025-07-05T13:24:04.171505,14.48,137.4,24.81,0.6,7.5,127.5,2025-07-05 13:24:04.171505
2025-07-05T14:24:04.171505,18.16,121.4,22.26,0.0,3.0,158.3,2025-07-05 14:24:04.171505
2025-07-05T15:24:04.171505,24.44,0.3,29.38,0.35,5.2,330.1,2025-07-05 15:24:04.171505
2025-07-05T16:24:04.171505,23.24,37.0,34.96,1.24,6.0,83.4,2025-07-05 16:24:04.171505
2025-07-05T17:24:04.171505,15.38,30.7,19.51,1.24,4.8,50.2,2025-07-05 17:24:04.171505
2025-07-05T18:24:04.171505,7.79,183.6,16.05,0.95,8.3,179.5,2025-07-05 18:24:04.171505
2025-07-05T19:24:04.171505,8.94,45.0,16.22,0.56,5.0,48.7,2025-07-05 19:24:04.171505
2025-07-05T20:24:04.171505,6.47,61.4,10.78,1.4,5.2,66.3,2025-07-05 20:24:04.171505
2025-07-05T21:24:04.171505,14.37,259.1,16.28,0.98,8.0,247.9,2025-07-05 21:24:04.171505
2025-07-05T22:24:04.171505,8.09,109.3,15.92,0.95,4.3,98.0,2025-07-05 22:24:04.171505
2025-07-05T23:24:04.171505,8.98,41.6,10.88,0.27,3.9,19.6,2025-07-05 23:24:04.171505
2025-07-06T00:24:04.171505,17.33,227.7,19.82,1.38,3.9,229.3,2025-07-06 00:24:04.171505
2025-07-06T01:24:04.171505,26.64,172.7,33.53,0.7,7.4,123.9,2025-07-06 01:24:04.171505
2025-07-06T02:24:04.171505,10.79,172.4,15.08,0.79,5.3,214.5,2025-07-06 02:24:04.171505
2025-07-06T03:24:04.171505,7.89,205.9,12.29,1.52,5.9,165.4,2025-07-06 03:24:04.171505
2025-07-06T04:24:04.171505,13.85,121.5,16.58,1.1,3.2,125.0,2025-07-06 04:24:04.171505
2025-07-06T05:24:04.171505,15.95,290.4,25.27,0.78,4.5,284.6,2025-07-06 05:24:04.171505
2025-07-06T06:24:04.171505,14.55,143.7,17.05,0.0,4.9,147.8,2025-07-06 06:24:04.171505
2025-07-06T07:24:04.171505,21.0,114.2,31.86,1.38,8.8,165.5,2025-07-06 07:24:04.171505
2025-07-06T08:24:04.171505,24.25,47.0,32.11,1.35,5.6,36.8,2025-07-06 08:24:04.171505
2025-07-06T09:24:04.171505,18.11,256.1,20.95,0.9,3.0,249.5,2025-07-06 09:24:04.171505
2025-07-06T10:24:04.171505,17.28,306.7,26.65,1.15,8.9,18.6,2025-07-06 10:24:04.171505
2025-07-06T11:24:04.171505,20.44,201.1,26.06,1.71,3.7,244.4,2025-07-06 11:24:04.171505
2025-07-06T12:24:04.171505,5.66,308.1,12.35,1.27,9.9,356.4,2025-07-06 12:24:04.171505
2025-07-06T13:24:04.171505,12.2,205.5,15.86,0.39,3.8,172.1,2025-07-06 13:24:04.171505
2025-07-06T14:24:04.171505,18.7,192.4,21.71,0.39,4.9,184.1,2025-07-06 14:24:04.171505
2025-07-06T15:24:04.171505,15.17,129.0,22.26,1.54,5.4,131.3,2025-07-06 15:24:04.171505
2025-07-06T16:24:04.171505,17.35,93.2,17.97,0.55,4.6,70.4,2025-07-06 16:24:04.171505
2025-07-06T17:24:04.171505,18.54,93.8,18.72,0.21,5.3,50.2,2025-07-06 17:24:04.171505
2025-07-06T18:24:04.171505,11.97,199.4,15.76,0.8,6.3,243.7,2025-07-06 18:24:04.171505
2025-07-06T19:24:04.171505,17.44,253.7,20.02,1.05,6.2,235.7,2025-07-06 19:24:04.171505
2025-07-06T20:24:04.171505,18.84,144.8,23.96,1.75,8.6,137.0,2025-07-06 20:24:04.171505
2025-07-06T21:24:04.171505,17.53,283.3,21.99,1.84,6.2,269.6,2025-07-06 21:24:04.171505
2025-07-06T22:24:04.171505,8.93,257.6,15.6,0.59,8.2,261.4,2025-07-06 22:24:04.171505
2025-07-06T23:24:04.171505,20.75,48.8,19.29,2.01,5.1,66.0,2025-07-06 23:24:04.171505
2025-07-07T00:24:04.171505,18.63,355.9,24.45,1.5,7.0,11.6,2025-07-07 00:24:04.171505
2025-07-07T01:24:04.171505,24.82,281.5,32.53,0.1,11.2,326.4,2025-07-07 01:24:04.171505
2025-07-07T02:24:04.171505,15.13,104.4,23.32,0.66,7.3,151.7,2025-07-07 02:24:04.171505
2025-07-07T03:24:04.171505,17.19,70.9,25.0,0.0,5.8,77.6,2025-07-07 03:24:04.171505
2025-07-07T04:24:04.171505,19.81,219.9,23.71,1.02,8.4,237.6,2025-07-07 04:24:04.171505
2025-07-07T05:24:04.171505,13.33,18.3,15.59,1.17,8.5,14.3,2025-07-07 05:24:04.171505
2025-07-07T06:24:04.171505,19.38,19.7,26.98,0.96,4.6,44.8,2025-07-07 06:24:04.171505
2025-07-07T07:24:04.171505,14.79,330.6,16.65,0.16,7.7,340.5,2025-07-07 07:24:04.171505
2025-07-07T08:24:04.171505,21.2,236.4,22.27,0.98,5.7,273.6,2025-07-07 08:24:04.171505
2025-07-07T09:24:04.171505,8.35,47.8,15.06,1.52,5.6,60.3,2025-07-07 09:24:04.171505
2025-07-07T10:24:04.171505,16.72,67.4,23.47,1.28,4.0,102.4,2025-07-07 10:24:04.171505
2025-07-07T11:24:04.171505,15.93,354.2,16.45,0.94,6.4,343.4,2025-07-07 11:24:04.171505
2025-07-07T12:24:04.171505,7.95,237.5,14.78,1.08,3.0,235.8,2025-07-07 12:24:04.171505
2025-07-07T13:24:04.171505,17.58,283.3,21.41,0.6,4.5,283.9,2025-07-07 13:24:04.171505
2025-07-07T14:24:04.171505,15.74,222.5,20.17,0.79,5.3,199.4,2025-07-07 14:24:04.171505
2025-07-07T15:24:04.171505,12.21,117.7,27.09,1.21,3.2,90.4,2025-07-07 15:24:04.171505
2025-07-07T16:24:04.171505,19.55,125.7,23.91,0.78,9.2,154.9,2025-07-07 16:24:04.171505
2025-07-07T17:24:04.171505,17.17,318.8,20.84,1.31,8.4,12.9,2025-07-07 17:24:04.171505
2025-07-07T18:24:04.171505,19.25,175.8,24.89,1.13,6.3,173.1,2025-07-07 18:24:04.171505
2025-07-07T19:24:04.171505,16.11,19.6,19.86,1.17,6.0,39.5,2025-07-07 19:24:04.171505
2025-07-07T20:24:04.171505,15.84,46.8,16.73,1.9,5.7,36.6,2025-07-07 20:24:04.171505
2025-07-07T21:24:04.171505,12.56,138.4,22.19,1.69,6.9,156.9,2025-07-07 21:24:04.171505
2025-07-07T22:24:04.171505,15.37,277.2,19.8,1.17,5.1,283.4,2025-07-07 22:24:04.171505
2025-07-07T23:24:04.171505,18.01,282.1,21.16,1.36,4.2,266.2,2025-07-07 23:24:04.171505
2025-07-08T00:24:04.171505,9.64,296.2,17.69,0.52,4.6,279.1,2025-07-08 00:24:04.171505
2025-07-08T01:24:04.171505,14.06,126.2,16.02,1.42,7.7,142.3,2025-07-08 01:24:04.171505
2025-07-08T02:24:04.171505,15.37,284.3,18.79,0.59,8.6,263.5,2025-07-08 02:24:04.171505
2025-07-08T03:24:04.171505,15.2,5.1,19.3,0.44,6.4,336.5,2025-07-08 03:24:04.171505
2025-07-08T04:24:04.171505,7.6,115.0,7.91,0.81,5.8,134.5,2025-07-08 04:24:04.171505
2025-07-08T05:24:04.171505,14.67,4.9,21.4,0.91,4.4,327.0,2025-07-08 05:24:04.171505
2025-07-08T06:24:04.171505,17.7,265.4,19.89,1.46,5.3,231.7,2025-07-08 06:24:04.171505
2025-07-08T07:24:04.171505,11.61,315.9,17.75,1.59,9.3,11.1,2025-07-08 07:24:04.171505
2025-07-08T08:24:04.171505,13.55,178.7,21.85,0.53,6.8,145.1,2025-07-08 08:24:04.171505
2025-07-08T09:24:04.171505,17.33,334.4,18.4,1.21,7.8,305.3,2025-07-08 09:24:04.171505
2025-07-08T10:24:04.171505,12.63,156.3,14.73,0.95,6.2,206.5,2025-07-08 10:24:04.171505
2025-07-08T11:24:04.171505,11.4,294.8,20.58,0.48,6.1,328.8,2025-07-08 11:24:04.171505
2025-07-08T12:24:04.171505,12.9,133.0,19.56,1.21,4.9,114.9,2025-07-08 12:24:04.171505
2025-07-08T13:24:04.171505,18.08,217.1,28.67,1.24,7.1,173.3,2025-07-08 13:24:04.171505
2025-07-08T14:24:04.171505,17.3,235.1,19.25,0.71,10.3,212.9,2025-07-08 14:24:04.171505
2025-07-08T15:24:04.171505,20.76,1.3,22.92,0.78,8.5,314.4,2025-07-08 15:24:04.171505
2025-07-08T16:24:04.171505,17.72,293.0,21.53,1.77,4.8,346.3,2025-07-08 16:24:04.171505
2025-07-08T17:24:04.171505,10.75,98.9,15.17,1.19,4.3,92.1,2025-07-08 17:24:04.171505
2025-07-08T18:24:04.171505,13.77,105.7,18.92,1.04,6.3,89.0,2025-07-08 18:24:04.171505
2025-07-08T19:24:04.171505,14.41,340.9,19.27,0.78,6.6,319.0,2025-07-08 19:24:04.171505
2025-07-08T20:24:04.171505,13.6,238.2,16.03,1.81,6.0,223.7,2025-07-08 20:24:04.171505
2025-07-08T21:24:04.171505,14.92,191.7,16.28,0.92,4.1,114.9,2025-07-08 21:24:04.171505
2025-07-08T22:24:04.171505,9.36,217.1,18.75,1.42,8.6,237.3,2025-07-08 22:24:04.171505
2025-07-08T23:24:04.171505,12.74,313.3,14.62,1.57,6.1,302.4,2025-07-08 23:24:04.171505
2025-07-09T00:24:04.171505,24.86,166.4,29.39,1.67,9.4,151.8,2025-07-09 00:24:04.171505
2025-07-09T01:24:04.171505,9.84,137.9,11.15,1.33,5.6,154.5,2025-07-09 01:24:04.171505
2025-07-09T02:24:04.171505,5.71,120.1,14.57,0.83,7.1,161.2,2025-07-09 02:24:04.171505
2025-07-09T03:24:04.171505,14.48,340.8,13.1,1.03,6.4,345.2,2025-07-09 03:24:04.171505
2025-07-09T04:24:04.171505,13.19,191.5,14.17,1.34,4.9,177.6,2025-07-09 04:24:04.171505
2025-07-09T05:24:04.171505,21.18,107.4,26.05,1.04,5.1,147.9,2025-07-09 05:24:04.171505
2025-07-09T06:24:04.171505,18.24,307.5,25.3,1.3,3.2,301.4,2025-07-09 06:24:04.171505
2025-07-09T07:24:04.171505,11.37,106.5,13.18,0.06,3.3,104.4,2025-07-09 07:24:04.171505
2025-07-09T08:24:04.171505,11.03,234.0,16.27,0.78,8.2,254.9,2025-07-09 08:24:04.171505
2025-07-09T09:24:04.171505,16.02,325.0,16.81,0.95,3.5,302.6,2025-07-09 09:24:04.171505
2025-07-09T10:24:04.171505,16.91,284.6,17.88,1.01,7.1,261.7,2025-07-09 10:24:04.171505
2025-07-09T11:24:04.171505,15.09,158.2,20.64,1.77,3.0,242.3,2025-07-09 11:24:04.171505
2025-07-09T12:24:04.171505,13.63,319.7,12.96,0.71,3.0,344.0,2025-07-09 12:24:04.171505
2025-07-09T13:24:04.171505,10.44,354.4,14.03,1.46,3.0,347.6,2025-07-09 13:24:04.171505
2025-07-09T14:24:04.171505,11.24,23.5,15.36,0.37,6.4,39.9,2025-07-09 14:24:04.171505
2025-07-09T15:24:04.171505,16.0,149.5,21.62,0.28,7.0,144.5,2025-07-09 15:24:04.171505
2025-07-09T16:24:04.171505,20.24,304.0,23.08,1.68,8.9,274.6,2025-07-09 16:24:04.171505
2025-07-09T17:24:04.171505,4.07,19.9,12.31,1.06,4.5,354.0,2025-07-09 17:24:04.171505
2025-07-09T18:24:04.171505,12.88,252.7,19.45,0.44,5.8,259.0,2025-07-09 18:24:04.171505
2025-07-09T19:24:04.171505,21.24,341.7,29.64,1.0,3.0,4.6,2025-07-09 19:24:04.171505
2025-07-09T20:24:04.171505,7.25,253.7,11.27,1.17,8.9,234.4,2025-07-09 20:24:04.171505
2025-07-09T21:24:04.171505,14.74,252.1,20.79,0.92,8.1,255.7,2025-07-09 21:24:04.171505
2025-07-09T22:24:04.171505,17.23,285.6,21.03,1.42,6.3,291.4,2025-07-09 22:24:04.171505
2025-07-09T23:24:04.171505,16.88,235.5,19.98,0.68,8.4,204.8,2025-07-09 23:24:04.171505
2025-07-10T00:24:04.171505,15.9,227.7,13.78,0.71,7.9,231.2,2025-07-10 00:24:04.171505
2025-07-10T01:24:04.171505,0.0,168.5,3.82,1.17,6.9,162.2,2025-07-10 01:24:04.171505
2025-07-10T02:24:04.171505,14.17,358.9,15.18,0.9,3.5,326.3,2025-07-10 02:24:04.171505
2025-07-10T03:24:04.171505,22.54,179.0,26.73,1.11,5.0,207.1,2025-07-10 03:24:04.171505
2025-07-10T04:24:04.171505,4.14,80.9,7.47,0.97,6.5,25.8,2025-07-10 04:24:04.171505
2025-07-10T05:24:04.171505,10.99,208.0,13.75,0.61,7.9,217.0,2025-07-10 05:24:04.171505
2025-07-10T06:24:04.171505,15.79,183.4,23.67,0.93,7.6,196.4,2025-07-10 06:24:04.171505
2025-07-10T07:24:04.171505,7.49,280.6,4.57,1.19,6.9,264.8,2025-07-10 07:24:04.171505
2025-07-10T08:24:04.171505,22.45,299.1,26.07,1.21,7.2,289.6,2025-07-10 08:24:04.171505
2025-07-10T09:24:04.171505,11.73,143.7,12.24,1.78,6.8,237.2,2025-07-10 09:24:04.171505
2025-07-10T10:24:04.171505,16.63,54.7,17.72,0.9,4.1,42.7,2025-07-10 10:24:04.171505
2025-07-10T11:24:04.171505,12.06,142.8,12.89,1.8,6.6,165.5,2025-07-10 11:24:04.171505
2025-07-10T12:24:04.171505,17.36,164.8,23.18,1.34,6.3,187.4,2025-07-10 12:24:04.171505
2025-07-10T13:24:04.171505,15.81,232.1,20.15,1.77,5.0,244.5,2025-07-10 13:24:04.171505
2025-07-10T14:24:04.171505,11.95,305.5,14.53,0.82,5.0,286.0,2025-07-10 14:24:04.171505
2025-07-10T15:24:04.171505,16.33,203.6,25.13,1.28,3.0,186.8,2025-07-10 15:24:04.171505
2025-07-10T16:24:04.171505,17.27,1.4,22.22,0.9,5.8,41.7,2025-07-10 16:24:04.171505
2025-07-10T17:24:04.171505,14.9,33.3,23.16,1.47,7.3,66.8,2025-07-10 17:24:04.171505
2025-07-10T18:24:04.171505,12.71,314.5,19.86,0.51,3.6,285.8,2025-07-10 18:24:04.171505
2025-07-10T19:24:04.171505,20.73,80.3,26.09,0.79,5.9,79.9,2025-07-10 19:24:04.171505
2025-07-10T20:24:04.171505,9.59,86.1,13.4,1.46,6.5,111.6,2025-07-10 20:24:04.171505
2025-07-10T21:24:04.171505,14.96,264.7,18.34,1.37,5.7,320.2,2025-07-10 21:24:04.171505
2025-07-10T22:24:04.171505,14.91,289.5,19.67,0.8,8.4,243.2,2025-07-10 22:24:04.171505
2025-07-10T23:24:04.171505,11.61,122.2,20.59,1.42,5.5,144.6,2025-07-10 23:24:04.171505
2025-07-11T00:24:04.171505,13.67,90.2,18.17,1.16,4.3,99.5,2025-07-11 00:24:04.171505
2025-07-11T01:24:04.171505,6.57,164.1,11.0,0.85,8.1,152.6,2025-07-11 01:24:04.171505
2025-07-11T02:24:04.171505,12.59,74.5,20.47,0.98,9.6,62.2,2025-07-11 02:24:04.171505
2025-07-11T03:24:04.171505,16.2,247.0,20.14,1.43,3.3,260.6,2025-07-11 03:24:04.171505
2025-07-11T04:24:04.171505,21.13,258.8,19.52,1.69,5.7,168.7,2025-07-11 04:24:04.171505
2025-07-11T05:24:04.171505,7.35,216.0,12.29,0.97,7.3,182.7,2025-07-11 05:24:04.171505
2025-07-11T06:24:04.171505,12.93,253.1,18.04,1.12,4.4,234.5,2025-07-11 06:24:04.171505
2025-07-11T07:24:04.171505,10.65,285.1,14.02,1.54,5.7,312.9,2025-07-11 07:24:04.171505
2025-07-11T08:24:04.171505,25.71,14.0,31.34,1.62,8.1,14.8,2025-07-11 08:24:04.171505
2025-07-11T09:24:04.171505,8.59,249.9,12.97,0.69,5.2,241.3,2025-07-11 09:24:04.171505
2025-07-11T10:24:04.171505,17.66,44.5,22.3,0.07,4.5,51.9,2025-07-11 10:24:04.171505
2025-07-11T11:24:04.171505,17.52,10.6,23.29,0.61,6.5,336.4,2025-07-11 11:24:04.171505
2025-07-11T12:24:04.171505,18.71,79.0,26.16,1.47,4.8,64.2,2025-07-11 12:24:04.171505
2025-07-11T13:24:04.171505,18.27,53.9,21.73,0.89,3.0,56.6,2025-07-11 13:24:04.171505
2025-07-11T14:24:04.171505,12.95,109.8,23.22,0.42,4.9,92.9,2025-07-11 14:24:04.171505
2025-07-11T15:24:04.171505,20.16,67.5,29.59,0.65,4.6,106.7,2025-07-11 15:24:04.171505
2025-07-11T16:24:04.171505,20.61,50.8,25.29,0.3,3.4,67.2,2025-07-11 16:24:04.171505
2025-07-11T17:24:04.171505,4.67,18.3,8.71,1.81,5.6,37.8,2025-07-11 17:24:04.171505
2025-07-11T18:24:04.171505,9.58,207.3,13.7,0.94,4.1,252.5,2025-07-11 18:24:04.171505
2025-07-11T19:24:04.171505,10.11,249.4,18.35,0.78,5.9,231.5,2025-07-11 19:24:04.171505
2025-07-11T20:24:04.171505,17.84,110.0,16.7,1.22,3.0,135.7,2025-07-11 20:24:04.171505
2025-07-11T21:24:04.171505,18.11,130.6,19.22,0.42,4.6,169.7,2025-07-11 21:24:04.171505
2025-07-11T22:24:04.171505,15.93,149.0,14.84,0.99,6.6,164.8,2025-07-11 22:24:04.171505
2025-07-11T23:24:04.171505,16.12,21.1,19.49,0.03,6.3,3.7,2025-07-11 23:24:04.171505
2025-07-12T00:24:04.171505,17.4,338.8,26.65,0.98,7.1,346.2,2025-07-12 00:24:04.171505
2025-07-12T01:24:04.171505,14.7,293.1,23.39,0.73,5.5,290.3,2025-07-12 01:24:04.171505
2025-07-12T02:24:04.171505,9.46,54.0,22.11,0.46,5.9,62.0,2025-07-12 02:24:04.171505
2025-07-12T03:24:04.171505,14.05,345.0,18.5,0.88,3.8,338.4,2025-07-12 03:24:04.171505
2025-07-12T04:24:04.171505,17.98,350.2,21.98,0.82,5.1,345.4,2025-07-12 04:24:04.171505
2025-07-12T05:24:04.171505,12.96,308.6,21.48,0.4,4.8,327.3,2025-07-12 05:24:04.171505
2025-07-12T06:24:04.171505,10.51,122.1,19.84,0.57,7.1,117.7,2025-07-12 06:24:04.171505
2025-07-12T07:24:04.171505,8.12,323.2,9.02,1.43,3.5,326.6,2025-07-12 07:24:04.171505
2025-07-12T08:24:04.171505,16.89,293.5,23.3,0.53,4.0,274.6,2025-07-12 08:24:04.171505
2025-07-12T09:24:04.171505,1.25,130.1,8.2,0.48,6.9,130.6,2025-07-12 09:24:04.171505
2025-07-12T10:24:04.171505,19.98,225.2,25.44,1.79,3.9,245.4,2025-07-12 10:24:04.171505
2025-07-12T11:24:04.171505,14.05,175.4,22.5,0.78,10.1,183.8,2025-07-12 11:24:04.171505
2025-07-12T12:24:04.171505,17.76,131.3,26.34,0.41,3.4,139.6,2025-07-12 12:24:04.171505
2025-07-12T13:24:04.171505,13.87,177.2,18.9,0.0,5.6,204.7,2025-07-12 13:24:04.171505
2025-07-12T14:24:04.171505,19.98,164.8,26.71,1.2,3.0,183.7,2025-07-12 14:24:04.171505
2025-07-12T15:24:04.171505,21.23,249.2,32.58,0.15,5.2,254.4,2025-07-12 15:24:04.171505
2025-07-12T16:24:04.171505,15.07,211.9,19.36,1.51,3.8,181.2,2025-07-12 16:24:04.171505
2025-07-12T17:24:04.171505,13.2,83.9,14.51,0.98,5.7,110.1,2025-07-12 17:24:04.171505
2025-07-12T18:24:04.171505,14.7,148.7,22.89,0.9,6.0,148.4,2025-07-12 18:24:04.171505
2025-07-12T19:24:04.171505,18.56,161.7,22.33,1.26,4.4,144.3,2025-07-12 19:24:04.171505
2025-07-12T20:24:04.171505,19.26,356.1,24.44,1.76,3.7,337.6,2025-07-12 20:24:04.171505
2025-07-12T21:24:04.171505,8.08,294.7,8.93,1.31,6.0,283.1,2025-07-12 21:24:04.171505
2025-07-12T22:24:04.171505,12.01,23.4,21.96,0.63,3.4,17.0,2025-07-12 22:24:04.171505
2025-07-12T23:24:04.171505,25.19,190.4,28.62,1.42,8.2,168.2,2025-07-12 23:24:04.171505
2025-07-13T00:24:04.171505,18.71,261.3,25.43,0.29,3.7,279.1,2025-07-13 00:24:04.171505
2025-07-13T01:24:04.171505,13.69,216.8,18.2,0.15,3.8,196.6,2025-07-13 01:24:04.171505
2025-07-13T02:24:04.171505,15.59,337.6,22.34,2.13,6.0,312.7,2025-07-13 02:24:04.171505
2025-07-13T03:24:04.171505,6.63,208.3,10.57,0.2,6.0,149.7,2025-07-13 03:24:04.171505
2025-07-13T04:24:04.171505,23.68,251.5,27.07,0.18,7.8,284.2,2025-07-13 04:24:04.171505
2025-07-13T05:24:04.171505,11.33,296.7,14.71,1.17,7.2,294.0,2025-07-13 05:24:04.171505
2025-07-13T06:24:04.171505,17.64,116.4,24.88,1.1,5.7,134.4,2025-07-13 06:24:04.171505
2025-07-13T07:24:04.171505,15.21,210.1,18.97,1.64,3.1,209.4,2025-07-13 07:24:04.171505
